1.201347947120666504e+00,9.167229756712913513e-03
1.210001587867736816e+00,7.545738015323877335e-03
1.206626176834106445e+00,1.923851482570171356e-02
1.204466700553894043e+00,1.589366607367992401e-02
1.212048292160034180e+00,1.044887676835060120e-02
1.223501563072204590e+00,1.663165912032127380e-02
1.207858085632324219e+00,1.738276518881320953e-02
1.215278029441833496e+00,8.516835980117321014e-03
1.218060493469238281e+00,1.552695780992507935e-02
1.212233543395996094e+00,1.688720658421516418e-02
1.211429834365844727e+00,7.672303356230258942e-03
1.214846611022949219e+00,1.704449579119682312e-02
1.219180583953857422e+00,1.522972993552684784e-02
1.218958258628845215e+00,1.758526638150215149e-02
1.208735704421997070e+00,1.220293436199426651e-02
1.212212085723876953e+00,1.219960860908031464e-02
1.220100164413452148e+00,1.448592357337474823e-02
1.214786767959594727e+00,2.027016691863536835e-02
1.216175079345703125e+00,2.077321708202362061e-02
1.208676576614379883e+00,1.079917605966329575e-02
1.211102724075317383e+00,2.500726282596588135e-02
1.216863989830017090e+00,1.184405945241451263e-02
1.204153418540954590e+00,1.089868135750293732e-02
1.208319306373596191e+00,1.215990167111158371e-02
1.205713629722595215e+00,1.332037523388862610e-02
1.211121797561645508e+00,1.289709284901618958e-02
1.206582307815551758e+00,1.902066357433795929e-02
1.208778858184814453e+00,1.328324247151613235e-02
1.206768751144409180e+00,1.579701527953147888e-02
1.209128141403198242e+00,1.400151941925287247e-02
1.203347444534301758e+00,1.709701865911483765e-02
1.209391593933105469e+00,2.407046593725681305e-02
1.217508912086486816e+00,1.729921065270900726e-02
1.206905603408813477e+00,8.670517243444919586e-03
1.206618070602416992e+00,2.016284689307212830e-02
1.211366653442382812e+00,1.267057750374078751e-02
1.214366197586059570e+00,1.171448640525341034e-02
1.206186532974243164e+00,1.345703098922967911e-02
1.200514197349548340e+00,1.571538485586643219e-02
1.207606554031372070e+00,1.677492819726467133e-02
1.207458257675170898e+00,1.535692252218723297e-02
1.216408014297485352e+00,1.780255697667598724e-02
1.209804534912109375e+00,1.823535934090614319e-02
1.207846879959106445e+00,1.242489647120237350e-02
1.218828916549682617e+00,1.386388484388589859e-02
1.206784963607788086e+00,9.303061291575431824e-03
1.211615562438964844e+00,1.406761351972818375e-02
1.208236575126647949e+00,1.401317026466131210e-02
1.209947228431701660e+00,1.452310662716627121e-02
1.206191062927246094e+00,1.580033451318740845e-02
1.212305903434753418e+00,1.227540057152509689e-02
1.209983110427856445e+00,1.213711872696876526e-02
1.208725214004516602e+00,1.588929072022438049e-02
1.205403089523315430e+00,1.004833541810512543e-02
1.206402063369750977e+00,1.517399586737155914e-02
1.199436306953430176e+00,1.644765399396419525e-02
1.211860060691833496e+00,1.474422123283147812e-02
1.209825158119201660e+00,1.771141588687896729e-02
1.214999556541442871e+00,1.638428680598735809e-02
1.210627794265747070e+00,1.289554312825202942e-02
1.203333139419555664e+00,1.319341920316219330e-02
1.210893630981445312e+00,1.590619422495365143e-02
1.205429077148437500e+00,1.226542890071868896e-02
1.213669657707214355e+00,1.497102063149213791e-02
1.205018401145935059e+00,1.622934453189373016e-02
1.210818529129028320e+00,1.095038279891014099e-02
1.211939930915832520e+00,1.114733703434467316e-02
1.207439064979553223e+00,7.019579876214265823e-03
1.202224135398864746e+00,1.079779118299484253e-02
1.216847777366638184e+00,1.585097983479499817e-02
1.202292442321777344e+00,1.120384037494659424e-02
1.213278055191040039e+00,1.902147568762302399e-02
1.211666822433471680e+00,2.006428688764572144e-02
1.206477522850036621e+00,1.082254387438297272e-02
1.211793541908264160e+00,1.536792889237403870e-02
1.205934882164001465e+00,1.477696374058723450e-02
1.213585734367370605e+00,1.040035765618085861e-02
1.214237928390502930e+00,1.533781550824642181e-02
1.210110902786254883e+00,1.468110643327236176e-02
1.210502743721008301e+00,1.597810722887516022e-02
1.220962762832641602e+00,1.033076830208301544e-02
1.220491647720336914e+00,1.277585607022047043e-02
1.215386152267456055e+00,9.068742394447326660e-03
1.204291462898254395e+00,1.522153429687023163e-02
1.205502152442932129e+00,1.405517384409904480e-02
1.213692665100097656e+00,1.783256046473979950e-02
1.204797387123107910e+00,1.257366687059402466e-02
1.209609746932983398e+00,1.450638379901647568e-02
1.209764480590820312e+00,1.887467876076698303e-02
1.212350249290466309e+00,1.036395411938428879e-02
1.208443760871887207e+00,1.250111591070890427e-02
1.207408070564270020e+00,1.283705793321132660e-02
1.208117485046386719e+00,9.215471334755420685e-03
1.212010622024536133e+00,1.405461132526397705e-02
1.205417394638061523e+00,1.341322530061006546e-02
1.200838923454284668e+00,1.120627857744693756e-02
1.208292841911315918e+00,1.916185207664966583e-02
1.201127290725708008e+00,1.918977126479148865e-02
1.200848817825317383e+00,1.304957736283540726e-02
1.213881373405456543e+00,1.206502784043550491e-02
