1.111270785331726074e+00,7.692861370742321014e-03
1.116629838943481445e+00,9.663025848567485809e-03
1.185026884078979492e+00,1.606286689639091492e-02
1.209024548530578613e+00,1.223354693502187729e-02
1.222907543182373047e+00,1.765947230160236359e-02
1.064849376678466797e+00,9.722971357405185699e-03
1.042433738708496094e+00,6.927173119038343430e-03
1.200955390930175781e+00,1.218434330075979233e-02
1.133968710899353027e+00,1.076783146709203720e-02
1.228156089782714844e+00,1.672068797051906586e-02
1.211022019386291504e+00,9.843800216913223267e-03
1.227241277694702148e+00,1.816432736814022064e-02
1.247169852256774902e+00,1.494273357093334198e-02
1.250255227088928223e+00,1.789551973342895508e-02
1.205248832702636719e+00,1.109433360397815704e-02
1.061328172683715820e+00,3.641006303951144218e-03
1.071885347366333008e+00,3.335865680128335953e-03
1.079204201698303223e+00,6.405530963093042374e-03
1.034213066101074219e+00,2.635363256558775902e-03
1.056940197944641113e+00,8.621481247246265411e-03
1.101649165153503418e+00,7.603116799145936966e-03
1.068396806716918945e+00,3.542946418747305870e-03
1.083810091018676758e+00,6.714414805173873901e-03
1.086293101310729980e+00,7.480093277990818024e-03
1.083931922912597656e+00,5.790826864540576935e-03
1.052038192749023438e+00,4.221433307975530624e-03
1.041909217834472656e+00,2.221946138888597488e-03
1.039879083633422852e+00,1.640401780605316162e-03
1.044170141220092773e+00,1.757646678015589714e-03
1.049520730972290039e+00,3.962683491408824921e-03
1.059346079826354980e+00,4.820820409804582596e-03
1.042931556701660156e+00,3.432482248172163963e-03
1.050681829452514648e+00,6.144238170236349106e-03
1.040478229522705078e+00,3.621969372034072876e-03
1.025314569473266602e+00,2.062168670818209648e-03
1.042764902114868164e+00,3.204268170520663261e-03
1.026406884193420410e+00,1.064918353222310543e-03
1.035888195037841797e+00,2.054168144240975380e-03
1.033790111541748047e+00,2.542938571423292160e-03
1.025042653083801270e+00,1.603881013579666615e-03
1.021606206893920898e+00,1.358146662823855877e-03
1.030810117721557617e+00,2.581412903964519501e-03
1.024544358253479004e+00,1.476028584875166416e-03
1.022791504859924316e+00,1.432769582606852055e-03
1.018478870391845703e+00,9.385455632582306862e-04
1.018988847732543945e+00,8.078443934209644794e-04
1.018824219703674316e+00,6.122580962255597115e-04
1.017647981643676758e+00,8.931694901548326015e-04
1.014904022216796875e+00,9.902812307700514793e-04
1.019492506980895996e+00,7.718296837992966175e-04
1.015849828720092773e+00,1.267197425477206707e-03
1.017388701438903809e+00,1.440488151274621487e-03
1.014165997505187988e+00,5.423497641459107399e-04
1.013706922531127930e+00,6.278692744672298431e-04
1.013589620590209961e+00,5.326035898178815842e-04
1.018828272819519043e+00,1.359217334538698196e-03
1.021664619445800781e+00,1.617772504687309265e-03
1.025088429450988770e+00,2.427825238555669785e-03
1.027371168136596680e+00,2.231543185189366341e-03
1.016295075416564941e+00,7.084667449817061424e-04
1.014460802078247070e+00,6.887898780405521393e-04
1.014971971511840820e+00,6.682835519313812256e-04
1.016485810279846191e+00,8.534278604201972485e-04
1.014184713363647461e+00,8.241382893174886703e-04
1.015001535415649414e+00,1.003228360787034035e-03
1.012006163597106934e+00,7.327814819291234016e-04
1.011573314666748047e+00,6.334660574793815613e-04
1.014256238937377930e+00,8.670467068441212177e-04
1.012847542762756348e+00,6.604988593608140945e-04
1.009834289550781250e+00,4.965248517692089081e-04
1.010326862335205078e+00,3.880457952618598938e-04
1.014060258865356445e+00,6.988154491409659386e-04
1.014605760574340820e+00,8.268082165159285069e-04
1.010267257690429688e+00,4.804009513463824987e-04
1.013314247131347656e+00,1.164457178674638271e-03
1.011552095413208008e+00,5.949688493274152279e-04
1.013075828552246094e+00,4.333938704803586006e-04
1.013992547988891602e+00,1.134778256528079510e-03
1.012378454208374023e+00,9.447908378206193447e-04
1.018493533134460449e+00,1.487515983171761036e-03
1.012487411499023438e+00,7.201836560852825642e-04
1.009001374244689941e+00,4.837308079004287720e-04
1.009061574935913086e+00,4.174190107733011246e-04
1.011694908142089844e+00,3.484425833448767662e-04
1.012942790985107422e+00,1.001818687655031681e-03
1.011102080345153809e+00,1.287982217036187649e-03
1.011912226676940918e+00,4.052317526657134295e-04
1.011523485183715820e+00,6.906754570081830025e-04
1.010179281234741211e+00,3.678519860841333866e-04
1.008306264877319336e+00,2.514557272661477327e-04
1.008960723876953125e+00,4.313616955187171698e-04
1.017275571823120117e+00,1.418864238075911999e-03
1.012579679489135742e+00,6.877027335576713085e-04
1.010418534278869629e+00,6.212857551872730255e-04
1.007242560386657715e+00,5.089979385957121849e-04
1.009528636932373047e+00,7.406218792311847210e-04
1.014790177345275879e+00,1.337467459961771965e-03
1.012783169746398926e+00,1.031247666105628014e-03
1.010449409484863281e+00,6.513950065709650517e-04
1.011573910713195801e+00,5.709227989427745342e-04
