1.211694478988647461e+00,2.337007410824298859e-02
1.296318292617797852e+00,3.255785629153251648e-02
1.266618728637695312e+00,4.858293011784553528e-02
1.861906647682189941e+00,5.019297823309898376e-02
1.634080290794372559e+00,2.513301186263561249e-02
1.647366166114807129e+00,4.680286720395088196e-02
1.999144315719604492e+00,9.232356399297714233e-02
2.439252614974975586e+00,1.136075109243392944e-01
2.200807094573974609e+00,8.538650721311569214e-02
1.662422776222229004e+00,6.636451929807662964e-02
1.482763290405273438e+00,5.512803792953491211e-02
1.766352057456970215e+00,5.529731139540672302e-02
2.145823955535888672e+00,5.231985449790954590e-02
2.727589607238769531e+00,1.860896348953247070e-01
2.482608318328857422e+00,1.890672296285629272e-01
2.123210668563842773e+00,7.029496133327484131e-02
1.884789228439331055e+00,5.280807614326477051e-02
1.669468283653259277e+00,5.546613410115242004e-02
2.450620889663696289e+00,9.389231353998184204e-02
1.976185560226440430e+00,8.015777170658111572e-02
2.179309844970703125e+00,7.884179800748825073e-02
1.865534424781799316e+00,5.540297925472259521e-02
1.994753241539001465e+00,9.775854647159576416e-02
2.462965488433837891e+00,1.242516785860061646e-01
2.498005867004394531e+00,1.041984111070632935e-01
2.052400112152099609e+00,7.560301572084426880e-02
2.454098701477050781e+00,1.168180108070373535e-01
2.306948661804199219e+00,9.764406830072402954e-02
2.436341047286987305e+00,1.092031300067901611e-01
1.777683854103088379e+00,1.042225211858749390e-01
2.109754800796508789e+00,1.280858963727951050e-01
2.454562425613403320e+00,1.068694666028022766e-01
2.460626125335693359e+00,9.213394671678543091e-02
2.469558238983154297e+00,1.012723967432975769e-01
1.937417984008789062e+00,8.093738555908203125e-02
2.328528404235839844e+00,1.026778295636177063e-01
2.402079343795776367e+00,1.158266961574554443e-01
2.554817438125610352e+00,1.754223406314849854e-01
3.085241556167602539e+00,1.607860922813415527e-01
2.985361814498901367e+00,1.059624105691909790e-01
2.990228176116943359e+00,1.895178705453872681e-01
3.110958337783813477e+00,1.825219243764877319e-01
2.963002681732177734e+00,1.616030037403106689e-01
2.983153820037841797e+00,1.479580551385879517e-01
2.515135288238525391e+00,1.284226179122924805e-01
2.766454219818115234e+00,1.773322820663452148e-01
2.708455562591552734e+00,1.334479302167892456e-01
2.782598495483398438e+00,1.298425942659378052e-01
2.849021911621093750e+00,1.136216819286346436e-01
2.779742717742919922e+00,1.299210488796234131e-01
2.861001491546630859e+00,1.714020967483520508e-01
2.774143218994140625e+00,1.038748174905776978e-01
2.653936862945556641e+00,1.264064610004425049e-01
3.080643177032470703e+00,2.275842875242233276e-01
2.593196392059326172e+00,1.119460687041282654e-01
3.073920488357543945e+00,1.762048453092575073e-01
3.021040916442871094e+00,1.581635475158691406e-01
3.487358808517456055e+00,2.475981265306472778e-01
2.251985549926757812e+00,1.256923377513885498e-01
2.782083034515380859e+00,1.807262897491455078e-01
2.646205902099609375e+00,1.438184827566146851e-01
3.408037185668945312e+00,1.920162886381149292e-01
3.219477176666259766e+00,2.125801593065261841e-01
2.864001989364624023e+00,1.101418435573577881e-01
2.742142915725708008e+00,1.423798203468322754e-01
2.648066759109497070e+00,1.331573277711868286e-01
2.588426351547241211e+00,1.458692997694015503e-01
2.884940624237060547e+00,1.346901059150695801e-01
3.354138612747192383e+00,2.154150009155273438e-01
2.680269479751586914e+00,9.947643429040908813e-02
2.939090013504028320e+00,2.041516453027725220e-01
2.615622043609619141e+00,1.473133116960525513e-01
3.051720142364501953e+00,1.240163743495941162e-01
3.385617494583129883e+00,1.762417703866958618e-01
3.182155132293701172e+00,1.339411735534667969e-01
2.991559505462646484e+00,1.782340109348297119e-01
3.388095140457153320e+00,2.717438340187072754e-01
2.394699335098266602e+00,1.253388822078704834e-01
3.296365261077880859e+00,1.695188283920288086e-01
3.087845325469970703e+00,1.153423115611076355e-01
3.705970048904418945e+00,1.917188465595245361e-01
3.161222457885742188e+00,1.939139217138290405e-01
2.424392223358154297e+00,1.227158606052398682e-01
2.432923078536987305e+00,1.126326024532318115e-01
2.928168535232543945e+00,1.520825475454330444e-01
2.756101131439208984e+00,1.704358458518981934e-01
2.801803112030029297e+00,1.378494501113891602e-01
3.329373121261596680e+00,2.768716514110565186e-01
3.131040096282958984e+00,2.060744166374206543e-01
3.256978273391723633e+00,2.250716835260391235e-01
2.530151367187500000e+00,9.438226372003555298e-02
2.881338119506835938e+00,1.118157133460044861e-01
3.245313644409179688e+00,2.503792941570281982e-01
2.921471595764160156e+00,1.289097815752029419e-01
3.280778408050537109e+00,1.596913039684295654e-01
2.734249830245971680e+00,1.483014374971389771e-01
2.949172258377075195e+00,1.730506867170333862e-01
2.549133062362670898e+00,1.789349913597106934e-01
3.043457746505737305e+00,2.018724679946899414e-01
3.455906629562377930e+00,2.385117262601852417e-01
